@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
847,'2022/08/22 14:02:53:331',2,-147.514267,53.121056,50.805138,22.031078,-4.843821,-1.152336,-11.272063,-18.955544,-12.48033,-23.952738,-25.472912,-13.757514,-20.675261,-5.1243,-3.727737,-4.645783,0.12008,1.350717,2.706014,8.643574,-0.236343,5.50648,8.917234,10.543056,8.999446,-1.79314,2
848,'2022/08/22 14:02:53:331',2,-147.514267,53.121056,50.805138,22.031078,-4.843821,-1.152336,-11.272063,-18.955544,-12.48033,-23.952738,-25.472912,-13.757514,-20.675261,-5.1243,-3.727737,-4.645783,0.12008,1.350717,2.706014,8.643574,-0.236343,5.50648,8.917234,10.543056,8.999446,-1.79314,2
849,'2022/08/22 14:02:53:331',2,-147.514267,53.121056,50.805138,22.031078,-4.843821,-1.152336,-11.272063,-18.955544,-12.48033,-23.952738,-25.472912,-13.757514,-20.675261,-5.1243,-3.727737,-4.645783,0.12008,1.350717,2.706014,8.643574,-0.236343,5.50648,8.917234,10.543056,8.999446,-1.79314,2
850,'2022/08/22 14:02:53:344',2,-147.514267,53.121056,50.805138,22.031078,-4.843821,-1.152336,-11.272063,-18.955544,-12.48033,-23.952738,-25.472912,-13.757514,-20.675261,-5.1243,-3.727737,-4.645783,0.12008,1.350717,2.706014,8.643574,-0.236343,5.50648,8.917234,10.543056,8.999446,-1.79314,2
851,'2022/08/22 14:02:53:345',2,-148.191696,52.722649,47.757271,22.678354,-2.842163,-3.313232,-11.285774,-23.214037,-15.071039,-21.295603,-23.896296,-14.397354,-21.11389,-6.334031,-6.698379,-1.687282,-0.78968,1.743656,0.242796,9.938782,1.901063,6.123619,7.991089,5.7421,9.681384,1.148081,2
852,'2022/08/22 14:02:53:345',2,-148.191696,52.722649,47.757271,22.678354,-2.842163,-3.313232,-11.285774,-23.214037,-15.071039,-21.295603,-23.896296,-14.397354,-21.11389,-6.334031,-6.698379,-1.687282,-0.78968,1.743656,0.242796,9.938782,1.901063,6.123619,7.991089,5.7421,9.681384,1.148081,2
853,'2022/08/22 14:02:53:345',2,-148.191696,52.722649,47.757271,22.678354,-2.842163,-3.313232,-11.285774,-23.214037,-15.071039,-21.295603,-23.896296,-14.397354,-21.11389,-6.334031,-6.698379,-1.687282,-0.78968,1.743656,0.242796,9.938782,1.901063,6.123619,7.991089,5.7421,9.681384,1.148081,2
854,'2022/08/22 14:02:53:355',2,-148.191696,52.722649,47.757271,22.678354,-2.842163,-3.313232,-11.285774,-23.214037,-15.071039,-21.295603,-23.896296,-14.397354,-21.11389,-6.334031,-6.698379,-1.687282,-0.78968,1.743656,0.242796,9.938782,1.901063,6.123619,7.991089,5.7421,9.681384,1.148081,2
855,'2022/08/22 14:02:53:356',2,-144.643173,51.130272,41.219261,19.525236,-0.978599,-4.899717,-11.224822,-23.922287,-13.374616,-19.701277,-25.600531,-12.960135,-22.916861,-7.333138,-7.113397,-1.787157,1.309605,2.683679,4.50943,8.563177,4.015969,8.80518,8.272549,5.070761,7.983077,1.116293,2
856,'2022/08/22 14:02:53:356',2,-144.643173,51.130272,41.219261,19.525236,-0.978599,-4.899717,-11.224822,-23.922287,-13.374616,-19.701277,-25.600531,-12.960135,-22.916861,-7.333138,-7.113397,-1.787157,1.309605,2.683679,4.50943,8.563177,4.015969,8.80518,8.272549,5.070761,7.983077,1.116293,2
857,'2022/08/22 14:02:53:357',2,-144.643173,51.130272,41.219261,19.525236,-0.978599,-4.899717,-11.224822,-23.922287,-13.374616,-19.701277,-25.600531,-12.960135,-22.916861,-7.333138,-7.113397,-1.787157,1.309605,2.683679,4.50943,8.563177,4.015969,8.80518,8.272549,5.070761,7.983077,1.116293,2
858,'2022/08/22 14:02:53:371',2,-144.643173,51.130272,41.219261,19.525236,-0.978599,-4.899717,-11.224822,-23.922287,-13.374616,-19.701277,-25.600531,-12.960135,-22.916861,-7.333138,-7.113397,-1.787157,1.309605,2.683679,4.50943,8.563177,4.015969,8.80518,8.272549,5.070761,7.983077,1.116293,2
859,'2022/08/22 14:02:53:371',2,-149.016708,55.029858,44.68721,16.925297,-2.872704,0.160349,-5.740732,-18.746609,-10.24622,-16.970924,-25.805431,-17.259506,-20.843172,-3.422134,-4.213274,-2.083015,0.248797,7.272978,7.968198,9.837407,1.723725,6.556613,7.805571,6.606883,9.654593,0.440704,2
860,'2022/08/22 14:02:53:371',2,-149.016708,55.029858,44.68721,16.925297,-2.872704,0.160349,-5.740732,-18.746609,-10.24622,-16.970924,-25.805431,-17.259506,-20.843172,-3.422134,-4.213274,-2.083015,0.248797,7.272978,7.968198,9.837407,1.723725,6.556613,7.805571,6.606883,9.654593,0.440704,2
861,'2022/08/22 14:02:53:371',2,-149.016708,55.029858,44.68721,16.925297,-2.872704,0.160349,-5.740732,-18.746609,-10.24622,-16.970924,-25.805431,-17.259506,-20.843172,-3.422134,-4.213274,-2.083015,0.248797,7.272978,7.968198,9.837407,1.723725,6.556613,7.805571,6.606883,9.654593,0.440704,2
862,'2022/08/22 14:02:53:380',2,-149.016708,55.029858,44.68721,16.925297,-2.872704,0.160349,-5.740732,-18.746609,-10.24622,-16.970924,-25.805431,-17.259506,-20.843172,-3.422134,-4.213274,-2.083015,0.248797,7.272978,7.968198,9.837407,1.723725,6.556613,7.805571,6.606883,9.654593,0.440704,2
863,'2022/08/22 14:02:53:380',2,-152.60582,45.625706,38.459286,10.70772,-5.222378,-2.423047,-11.769728,-19.235537,-9.213094,-20.545828,-27.584448,-19.292122,-25.177496,-6.403131,-5.927974,0.923962,3.972903,5.787877,8.396305,11.382725,2.448452,7.497222,8.623677,7.57468,8.728931,0.516871,2
864,'2022/08/22 14:02:53:380',2,-152.60582,45.625706,38.459286,10.70772,-5.222378,-2.423047,-11.769728,-19.235537,-9.213094,-20.545828,-27.584448,-19.292122,-25.177496,-6.403131,-5.927974,0.923962,3.972903,5.787877,8.396305,11.382725,2.448452,7.497222,8.623677,7.57468,8.728931,0.516871,2
865,'2022/08/22 14:02:53:393',2,-152.60582,45.625706,38.459286,10.70772,-5.222378,-2.423047,-11.769728,-19.235537,-9.213094,-20.545828,-27.584448,-19.292122,-25.177496,-6.403131,-5.927974,0.923962,3.972903,5.787877,8.396305,11.382725,2.448452,7.497222,8.623677,7.57468,8.728931,0.516871,2
866,'2022/08/22 14:02:53:394',2,-151.598068,41.559052,34.757877,16.406574,-3.706773,-3.394415,-13.040569,-20.941288,-9.845185,-17.931631,-24.032101,-19.913397,-30.786064,-8.476253,-1.997602,1.587596,5.540577,5.803087,3.529359,9.134946,2.928102,8.818274,6.913926,4.031932,9.089817,1.674715,2
867,'2022/08/22 14:02:53:394',2,-151.598068,41.559052,34.757877,16.406574,-3.706773,-3.394415,-13.040569,-20.941288,-9.845185,-17.931631,-24.032101,-19.913397,-30.786064,-8.476253,-1.997602,1.587596,5.540577,5.803087,3.529359,9.134946,2.928102,8.818274,6.913926,4.031932,9.089817,1.674715,2
868,'2022/08/22 14:02:53:395',2,-151.598068,41.559052,34.757877,16.406574,-3.706773,-3.394415,-13.040569,-20.941288,-9.845185,-17.931631,-24.032101,-19.913397,-30.786064,-8.476253,-1.997602,1.587596,5.540577,5.803087,3.529359,9.134946,2.928102,8.818274,6.913926,4.031932,9.089817,1.674715,2
869,'2022/08/22 14:02:53:405',2,-151.598068,41.559052,34.757877,16.406574,-3.706773,-3.394415,-13.040569,-20.941288,-9.845185,-17.931631,-24.032101,-19.913397,-30.786064,-8.476253,-1.997602,1.587596,5.540577,5.803087,3.529359,9.134946,2.928102,8.818274,6.913926,4.031932,9.089817,1.674715,2
870,'2022/08/22 14:02:53:405',2,-153.390228,41.896862,34.420147,12.537132,-5.853785,-2.918988,-12.775881,-21.266953,-9.059525,-19.088762,-29.749918,-19.824184,-28.619339,-6.768121,-3.940761,-1.89423,4.09437,3.131573,5.069812,10.579617,4.535807,6.417525,3.87816,4.427236,11.328656,0.787021,2
871,'2022/08/22 14:02:53:406',2,-153.390228,41.896862,34.420147,12.537132,-5.853785,-2.918988,-12.775881,-21.266953,-9.059525,-19.088762,-29.749918,-19.824184,-28.619339,-6.768121,-3.940761,-1.89423,4.09437,3.131573,5.069812,10.579617,4.535807,6.417525,3.87816,4.427236,11.328656,0.787021,2
872,'2022/08/22 14:02:53:406',2,-153.390228,41.896862,34.420147,12.537132,-5.853785,-2.918988,-12.775881,-21.266953,-9.059525,-19.088762,-29.749918,-19.824184,-28.619339,-6.768121,-3.940761,-1.89423,4.09437,3.131573,5.069812,10.579617,4.535807,6.417525,3.87816,4.427236,11.328656,0.787021,2
873,'2022/08/22 14:02:53:415',2,-153.390228,41.896862,34.420147,12.537132,-5.853785,-2.918988,-12.775881,-21.266953,-9.059525,-19.088762,-29.749918,-19.824184,-28.619339,-6.768121,-3.940761,-1.89423,4.09437,3.131573,5.069812,10.579617,4.535807,6.417525,3.87816,4.427236,11.328656,0.787021,2
874,'2022/08/22 14:02:53:415',2,-154.990158,42.377953,34.432346,14.935168,-8.42609,-3.090092,-13.760728,-17.483286,-8.438803,-19.078466,-29.201326,-19.928457,-27.195728,-9.829869,0.344323,0.435326,2.894376,4.986868,5.631079,9.273159,5.145939,8.867651,5.784288,5.097117,10.049822,2.01562,2
875,'2022/08/22 14:02:53:415',2,-154.990158,42.377953,34.432346,14.935168,-8.42609,-3.090092,-13.760728,-17.483286,-8.438803,-19.078466,-29.201326,-19.928457,-27.195728,-9.829869,0.344323,0.435326,2.894376,4.986868,5.631079,9.273159,5.145939,8.867651,5.784288,5.097117,10.049822,2.01562,2
876,'2022/08/22 14:02:53:415',2,-154.990158,42.377953,34.432346,14.935168,-8.42609,-3.090092,-13.760728,-17.483286,-8.438803,-19.078466,-29.201326,-19.928457,-27.195728,-9.829869,0.344323,0.435326,2.894376,4.986868,5.631079,9.273159,5.145939,8.867651,5.784288,5.097117,10.049822,2.01562,2
877,'2022/08/22 14:02:53:426',2,-154.990158,42.377953,34.432346,14.935168,-8.42609,-3.090092,-13.760728,-17.483286,-8.438803,-19.078466,-29.201326,-19.928457,-27.195728,-9.829869,0.344323,0.435326,2.894376,4.986868,5.631079,9.273159,5.145939,8.867651,5.784288,5.097117,10.049822,2.01562,2
878,'2022/08/22 14:02:53:426',2,-152.836456,42.076443,34.784328,14.56008,-6.119519,-4.728316,-12.112197,-18.695364,-9.674333,-18.805332,-28.160843,-18.93935,-27.688332,-10.021489,-2.613887,2.439978,3.777217,3.218943,4.191375,10.916126,3.111092,5.608867,8.576876,5.93888,8.861983,-0.316066,2
879,'2022/08/22 14:02:53:426',2,-152.836456,42.076443,34.784328,14.56008,-6.119519,-4.728316,-12.112197,-18.695364,-9.674333,-18.805332,-28.160843,-18.93935,-27.688332,-10.021489,-2.613887,2.439978,3.777217,3.218943,4.191375,10.916126,3.111092,5.608867,8.576876,5.93888,8.861983,-0.316066,2
880,'2022/08/22 14:02:53:426',2,-152.836456,42.076443,34.784328,14.56008,-6.119519,-4.728316,-12.112197,-18.695364,-9.674333,-18.805332,-28.160843,-18.93935,-27.688332,-10.021489,-2.613887,2.439978,3.777217,3.218943,4.191375,10.916126,3.111092,5.608867,8.576876,5.93888,8.861983,-0.316066,2
881,'2022/08/22 14:02:53:438',2,-152.836456,42.076443,34.784328,14.56008,-6.119519,-4.728316,-12.112197,-18.695364,-9.674333,-18.805332,-28.160843,-18.93935,-27.688332,-10.021489,-2.613887,2.439978,3.777217,3.218943,4.191375,10.916126,3.111092,5.608867,8.576876,5.93888,8.861983,-0.316066,2
882,'2022/08/22 14:02:53:439',2,-156.272415,41.215683,39.401653,15.12041,-5.291079,-5.310029,-11.673342,-21.3545,-7.691399,-19.737661,-29.876719,-18.413389,-26.437172,-6.020532,-6.018731,0.781019,3.586279,1.659603,5.332775,10.10603,1.29755,7.488493,7.420979,5.214358,7.462108,0.507897,2
883,'2022/08/22 14:02:53:439',2,-156.272415,41.215683,39.401653,15.12041,-5.291079,-5.310029,-11.673342,-21.3545,-7.691399,-19.737661,-29.876719,-18.413389,-26.437172,-6.020532,-6.018731,0.781019,3.586279,1.659603,5.332775,10.10603,1.29755,7.488493,7.420979,5.214358,7.462108,0.507897,2
884,'2022/08/22 14:02:53:439',2,-156.272415,41.215683,39.401653,15.12041,-5.291079,-5.310029,-11.673342,-21.3545,-7.691399,-19.737661,-29.876719,-18.413389,-26.437172,-6.020532,-6.018731,0.781019,3.586279,1.659603,5.332775,10.10603,1.29755,7.488493,7.420979,5.214358,7.462108,0.507897,2
885,'2022/08/22 14:02:53:447',2,-156.272415,41.215683,39.401653,15.12041,-5.291079,-5.310029,-11.673342,-21.3545,-7.691399,-19.737661,-29.876719,-18.413389,-26.437172,-6.020532,-6.018731,0.781019,3.586279,1.659603,5.332775,10.10603,1.29755,7.488493,7.420979,5.214358,7.462108,0.507897,2
886,'2022/08/22 14:02:53:447',2,-148.393265,44.22073,34.335812,14.954736,-4.4027,-0.454824,-12.3854,-22.216497,-11.519664,-19.928186,-25.178186,-18.847641,-23.399609,-7.21596,-3.978075,-1.212343,5.164373,0.832643,3.657357,11.540937,1.306917,7.441105,8.230409,4.193131,10.648595,2.017305,2
887,'2022/08/22 14:02:53:447',2,-148.393265,44.22073,34.335812,14.954736,-4.4027,-0.454824,-12.3854,-22.216497,-11.519664,-19.928186,-25.178186,-18.847641,-23.399609,-7.21596,-3.978075,-1.212343,5.164373,0.832643,3.657357,11.540937,1.306917,7.441105,8.230409,4.193131,10.648595,2.017305,2
888,'2022/08/22 14:02:53:447',2,-148.393265,44.22073,34.335812,14.954736,-4.4027,-0.454824,-12.3854,-22.216497,-11.519664,-19.928186,-25.178186,-18.847641,-23.399609,-7.21596,-3.978075,-1.212343,5.164373,0.832643,3.657357,11.540937,1.306917,7.441105,8.230409,4.193131,10.648595,2.017305,2
889,'2022/08/22 14:02:53:458',2,-148.393265,44.22073,34.335812,14.954736,-4.4027,-0.454824,-12.3854,-22.216497,-11.519664,-19.928186,-25.178186,-18.847641,-23.399609,-7.21596,-3.978075,-1.212343,5.164373,0.832643,3.657357,11.540937,1.306917,7.441105,8.230409,4.193131,10.648595,2.017305,2
890,'2022/08/22 14:02:53:459',2,-149.703461,44.306427,39.800323,18.976162,-7.332192,-4.096825,-13.031909,-20.366039,-11.52724,-19.661011,-25.092342,-18.795763,-26.625214,-3.317913,-3.688515,-1.7134,1.018502,0.548984,3.803592,9.480289,2.658144,7.478941,8.307384,5.555738,9.436684,0.101321,2
891,'2022/08/22 14:02:53:459',2,-149.703461,44.306427,39.800323,18.976162,-7.332192,-4.096825,-13.031909,-20.366039,-11.52724,-19.661011,-25.092342,-18.795763,-26.625214,-3.317913,-3.688515,-1.7134,1.018502,0.548984,3.803592,9.480289,2.658144,7.478941,8.307384,5.555738,9.436684,0.101321,2
892,'2022/08/22 14:02:53:459',2,-149.703461,44.306427,39.800323,18.976162,-7.332192,-4.096825,-13.031909,-20.366039,-11.52724,-19.661011,-25.092342,-18.795763,-26.625214,-3.317913,-3.688515,-1.7134,1.018502,0.548984,3.803592,9.480289,2.658144,7.478941,8.307384,5.555738,9.436684,0.101321,2
893,'2022/08/22 14:02:53:470',2,-149.703461,44.306427,39.800323,18.976162,-7.332192,-4.096825,-13.031909,-20.366039,-11.52724,-19.661011,-25.092342,-18.795763,-26.625214,-3.317913,-3.688515,-1.7134,1.018502,0.548984,3.803592,9.480289,2.658144,7.478941,8.307384,5.555738,9.436684,0.101321,2
894,'2022/08/22 14:02:53:471',2,-149.806534,47.790039,39.825993,15.802038,-8.487047,-2.822112,-14.38801,-22.496824,-12.117629,-19.485249,-26.996298,-15.293855,-21.675793,-5.586837,-5.504,-6.012826,1.325808,3.171049,4.054894,11.433712,1.674526,8.969253,8.766337,7.009971,7.071431,0.571726,2
895,'2022/08/22 14:02:53:471',2,-149.806534,47.790039,39.825993,15.802038,-8.487047,-2.822112,-14.38801,-22.496824,-12.117629,-19.485249,-26.996298,-15.293855,-21.675793,-5.586837,-5.504,-6.012826,1.325808,3.171049,4.054894,11.433712,1.674526,8.969253,8.766337,7.009971,7.071431,0.571726,2
896,'2022/08/22 14:02:53:471',2,-149.806534,47.790039,39.825993,15.802038,-8.487047,-2.822112,-14.38801,-22.496824,-12.117629,-19.485249,-26.996298,-15.293855,-21.675793,-5.586837,-5.504,-6.012826,1.325808,3.171049,4.054894,11.433712,1.674526,8.969253,8.766337,7.009971,7.071431,0.571726,2
897,'2022/08/22 14:02:53:481',2,-149.806534,47.790039,39.825993,15.802038,-8.487047,-2.822112,-14.38801,-22.496824,-12.117629,-19.485249,-26.996298,-15.293855,-21.675793,-5.586837,-5.504,-6.012826,1.325808,3.171049,4.054894,11.433712,1.674526,8.969253,8.766337,7.009971,7.071431,0.571726,2
898,'2022/08/22 14:02:53:482',2,-149.346451,47.790951,38.257172,12.265566,-10.713677,-3.976002,-11.951958,-21.584137,-13.629431,-21.944595,-25.384094,-16.647385,-22.465809,-4.345982,-8.43188,-4.619513,0.982987,2.970257,5.943889,9.649014,0.889737,10.252048,9.506138,3.696939,6.678881,0.363494,2
899,'2022/08/22 14:02:53:482',2,-149.346451,47.790951,38.257172,12.265566,-10.713677,-3.976002,-11.951958,-21.584137,-13.629431,-21.944595,-25.384094,-16.647385,-22.465809,-4.345982,-8.43188,-4.619513,0.982987,2.970257,5.943889,9.649014,0.889737,10.252048,9.506138,3.696939,6.678881,0.363494,2
900,'2022/08/22 14:02:53:482',2,-149.346451,47.790951,38.257172,12.265566,-10.713677,-3.976002,-11.951958,-21.584137,-13.629431,-21.944595,-25.384094,-16.647385,-22.465809,-4.345982,-8.43188,-4.619513,0.982987,2.970257,5.943889,9.649014,0.889737,10.252048,9.506138,3.696939,6.678881,0.363494,2
901,'2022/08/22 14:02:53:493',2,-149.346451,47.790951,38.257172,12.265566,-10.713677,-3.976002,-11.951958,-21.584137,-13.629431,-21.944595,-25.384094,-16.647385,-22.465809,-4.345982,-8.43188,-4.619513,0.982987,2.970257,5.943889,9.649014,0.889737,10.252048,9.506138,3.696939,6.678881,0.363494,2
902,'2022/08/22 14:02:53:494',2,-153.067978,47.127186,37.154762,8.302653,-11.66579,-4.845341,-12.807393,-23.396517,-13.606743,-19.404482,-28.875225,-14.499934,-23.713612,-7.893232,-6.341977,-4.781988,2.581756,4.798845,4.481859,11.416141,3.779494,9.0955,11.353388,4.483324,6.210922,-0.349023,2
903,'2022/08/22 14:02:53:494',2,-153.067978,47.127186,37.154762,8.302653,-11.66579,-4.845341,-12.807393,-23.396517,-13.606743,-19.404482,-28.875225,-14.499934,-23.713612,-7.893232,-6.341977,-4.781988,2.581756,4.798845,4.481859,11.416141,3.779494,9.0955,11.353388,4.483324,6.210922,-0.349023,2
904,'2022/08/22 14:02:53:494',2,-153.067978,47.127186,37.154762,8.302653,-11.66579,-4.845341,-12.807393,-23.396517,-13.606743,-19.404482,-28.875225,-14.499934,-23.713612,-7.893232,-6.341977,-4.781988,2.581756,4.798845,4.481859,11.416141,3.779494,9.0955,11.353388,4.483324,6.210922,-0.349023,2
905,'2022/08/22 14:02:53:505',2,-153.067978,47.127186,37.154762,8.302653,-11.66579,-4.845341,-12.807393,-23.396517,-13.606743,-19.404482,-28.875225,-14.499934,-23.713612,-7.893232,-6.341977,-4.781988,2.581756,4.798845,4.481859,11.416141,3.779494,9.0955,11.353388,4.483324,6.210922,-0.349023,2
906,'2022/08/22 14:02:53:506',2,-152.188187,43.330173,35.309341,9.302722,-13.185678,-10.144207,-13.149271,-18.487072,-10.0926,-21.413786,-29.041489,-15.758186,-21.03932,-6.69472,-4.956816,-1.468598,3.914184,4.400143,8.441023,15.136539,5.242552,10.112917,9.109729,8.667429,10.561828,0.869452,2
907,'2022/08/22 14:02:53:506',2,-152.188187,43.330173,35.309341,9.302722,-13.185678,-10.144207,-13.149271,-18.487072,-10.0926,-21.413786,-29.041489,-15.758186,-21.03932,-6.69472,-4.956816,-1.468598,3.914184,4.400143,8.441023,15.136539,5.242552,10.112917,9.109729,8.667429,10.561828,0.869452,2
908,'2022/08/22 14:02:53:506',2,-152.188187,43.330173,35.309341,9.302722,-13.185678,-10.144207,-13.149271,-18.487072,-10.0926,-21.413786,-29.041489,-15.758186,-21.03932,-6.69472,-4.956816,-1.468598,3.914184,4.400143,8.441023,15.136539,5.242552,10.112917,9.109729,8.667429,10.561828,0.869452,2
909,'2022/08/22 14:02:53:516',2,-152.188187,43.330173,35.309341,9.302722,-13.185678,-10.144207,-13.149271,-18.487072,-10.0926,-21.413786,-29.041489,-15.758186,-21.03932,-6.69472,-4.956816,-1.468598,3.914184,4.400143,8.441023,15.136539,5.242552,10.112917,9.109729,8.667429,10.561828,0.869452,2
910,'2022/08/22 14:02:53:516',2,-153.741135,45.687393,31.050203,4.576143,-13.25485,-6.081183,-14.812467,-16.481121,-12.572734,-22.261358,-26.954277,-15.416883,-22.415241,-7.177846,-6.547721,-1.565577,4.802042,5.648333,9.968369,10.809869,6.054701,12.172056,10.487229,5.093361,6.819275,0.530141,2
911,'2022/08/22 14:02:53:517',2,-153.741135,45.687393,31.050203,4.576143,-13.25485,-6.081183,-14.812467,-16.481121,-12.572734,-22.261358,-26.954277,-15.416883,-22.415241,-7.177846,-6.547721,-1.565577,4.802042,5.648333,9.968369,10.809869,6.054701,12.172056,10.487229,5.093361,6.819275,0.530141,2
912,'2022/08/22 14:02:53:517',2,-153.741135,45.687393,31.050203,4.576143,-13.25485,-6.081183,-14.812467,-16.481121,-12.572734,-22.261358,-26.954277,-15.416883,-22.415241,-7.177846,-6.547721,-1.565577,4.802042,5.648333,9.968369,10.809869,6.054701,12.172056,10.487229,5.093361,6.819275,0.530141,2
913,'2022/08/22 14:02:53:528',2,-153.741135,45.687393,31.050203,4.576143,-13.25485,-6.081183,-14.812467,-16.481121,-12.572734,-22.261358,-26.954277,-15.416883,-22.415241,-7.177846,-6.547721,-1.565577,4.802042,5.648333,9.968369,10.809869,6.054701,12.172056,10.487229,5.093361,6.819275,0.530141,2
914,'2022/08/22 14:02:53:529',2,-151.12471,42.32341,32.869755,8.423517,-14.020986,-8.311508,-13.544113,-17.90127,-6.973189,-20.552902,-29.092823,-15.469101,-24.149509,-5.016009,-1.724585,-4.04578,7.205554,6.988183,9.199233,13.774513,7.064511,12.896438,10.683874,7.971414,8.909345,-0.811586,2
915,'2022/08/22 14:02:53:529',2,-151.12471,42.32341,32.869755,8.423517,-14.020986,-8.311508,-13.544113,-17.90127,-6.973189,-20.552902,-29.092823,-15.469101,-24.149509,-5.016009,-1.724585,-4.04578,7.205554,6.988183,9.199233,13.774513,7.064511,12.896438,10.683874,7.971414,8.909345,-0.811586,2
916,'2022/08/22 14:02:53:539',2,-151.12471,42.32341,32.869755,8.423517,-14.020986,-8.311508,-13.544113,-17.90127,-6.973189,-20.552902,-29.092823,-15.469101,-24.149509,-5.016009,-1.724585,-4.04578,7.205554,6.988183,9.199233,13.774513,7.064511,12.896438,10.683874,7.971414,8.909345,-0.811586,2
917,'2022/08/22 14:02:53:540',2,-152.548141,47.209301,37.20866,6.161345,-12.948545,-6.874349,-11.587494,-19.36718,-13.816929,-19.485228,-25.097147,-16.153549,-23.160086,-8.315261,-4.898683,-0.751696,3.393877,5.060123,5.873503,10.806305,6.301167,13.301304,10.683928,6.552256,6.91813,0.012745,2
918,'2022/08/22 14:02:53:540',2,-152.548141,47.209301,37.20866,6.161345,-12.948545,-6.874349,-11.587494,-19.36718,-13.816929,-19.485228,-25.097147,-16.153549,-23.160086,-8.315261,-4.898683,-0.751696,3.393877,5.060123,5.873503,10.806305,6.301167,13.301304,10.683928,6.552256,6.91813,0.012745,2
919,'2022/08/22 14:02:53:540',2,-152.548141,47.209301,37.20866,6.161345,-12.948545,-6.874349,-11.587494,-19.36718,-13.816929,-19.485228,-25.097147,-16.153549,-23.160086,-8.315261,-4.898683,-0.751696,3.393877,5.060123,5.873503,10.806305,6.301167,13.301304,10.683928,6.552256,6.91813,0.012745,2
